accuracy,dataset,frobenius,graph_id,l1,method,seed
0.04444444552063942,empirical,2.7265427112579346,0,0.015724902972579002,mlp_sinkhorn,6
0.4888888895511627,empirical,2.261195182800293,0,0.01073639839887619,gin,6
0.8444444537162781,empirical,1.2761056423187256,0,0.00364108313806355,gat,6
0.0,empirical,2.8329153060913086,0,0.017060700803995132,faq,7
1.0,empirical,0.0,0,0.0,heuristic_strength,7
0.36666667461395264,empirical,2.5202250480651855,0,0.013345013372600079,heuristic_degree,7
1.0,empirical,0.0,0,0.0,heuristic_centrality,7
0.0,empirical,2.732160806655884,0,0.01604236476123333,mlp_sinkhorn,7
0.5777778029441833,empirical,2.173450231552124,0,0.010166829451918602,gin,7
0.7777777910232544,empirical,1.5639468431472778,0,0.005567390006035566,gat,7
0.011111111380159855,empirical,2.8319644927978516,0,0.01704193465411663,faq,8
1.0,empirical,0.0,0,0.0,heuristic_strength,8
0.2222222238779068,empirical,2.6603634357452393,0,0.015044506639242172,heuristic_degree,8
1.0,empirical,0.0,0,0.0,heuristic_centrality,8
0.011111111380159855,empirical,2.724170207977295,0,0.015794532373547554,mlp_sinkhorn,8
0.4888888895511627,empirical,2.2463741302490234,0,0.010629625990986824,gin,8
0.8111110925674438,empirical,1.533471941947937,0,0.00512881251052022,gat,8
0.0,empirical,2.832915782928467,0,0.017060700803995132,faq,9
1.0,empirical,0.0,0,0.0,heuristic_strength,9
0.4000000059604645,empirical,2.5128607749938965,0,0.01335440669208765,heuristic_degree,9
1.0,empirical,0.0,0,0.0,heuristic_centrality,9
0.0,empirical,2.7490639686584473,0,0.015969881787896156,mlp_sinkhorn,9
0.5222222208976746,empirical,2.210850477218628,0,0.010389117524027824,gin,9
0.7777777910232544,empirical,1.4569801092147827,0,0.0053929900750517845,gat,9
0.04444444552063942,empirical,2.891035795211792,1,0.016708023846149445,faq,0
1.0,empirical,0.0,1,0.0,heuristic_strength,0
0.2666666805744171,empirical,2.5621049404144287,1,0.013921160250902176,heuristic_degree,0
1.0,empirical,0.0,1,0.0,heuristic_centrality,0
0.02222222276031971,empirical,2.7942068576812744,1,0.015587646514177322,mlp_sinkhorn,0
0.6555555462837219,empirical,1.7495687007904053,1,0.007617145776748657,gin,0
0.8888888955116272,empirical,1.1775106191635132,1,0.0032931410241872072,gat,0
0.03333333507180214,empirical,2.8907294273376465,1,0.016710693016648293,faq,1
1.0,empirical,0.0,1,0.0,heuristic_strength,1
0.25555557012557983,empirical,2.726497173309326,1,0.014800580218434334,heuristic_degree,1
1.0,empirical,0.0,1,0.0,heuristic_centrality,1
0.011111111380159855,empirical,2.7272720336914062,1,0.01522564422339201,mlp_sinkhorn,1
0.6888889074325562,empirical,1.7556838989257812,1,0.00727428775280714,gin,1
0.8999999761581421,empirical,0.9560861587524414,1,0.002536220708861947,gat,1
0.04444444552063942,empirical,2.891035795211792,1,0.016708023846149445,faq,2
1.0,empirical,0.0,1,0.0,heuristic_strength,2
0.30000001192092896,empirical,2.6601343154907227,1,0.014238101430237293,heuristic_degree,2
1.0,empirical,0.0,1,0.0,heuristic_centrality,2
0.03333333507180214,empirical,2.7837393283843994,1,0.015560708940029144,mlp_sinkhorn,2
0.6777777671813965,empirical,1.9535330533981323,1,0.008087375201284885,gin,2
0.9222221970558167,empirical,1.0374650955200195,1,0.002511664992198348,gat,2
0.04444444552063942,empirical,2.891035795211792,1,0.016708023846149445,faq,3
1.0,empirical,0.0,1,0.0,heuristic_strength,3
0.41111111640930176,empirical,2.6029584407806396,1,0.01362235564738512,heuristic_degree,3
1.0,empirical,0.0,1,0.0,heuristic_centrality,3
0.0,empirical,2.8078200817108154,1,0.015779323875904083,mlp_sinkhorn,3
0.6222222447395325,empirical,1.8249480724334717,1,0.008111841045320034,gin,3
0.8777777552604675,empirical,1.2442524433135986,1,0.0034401288721710443,gat,3
0.04444444552063942,empirical,2.891035795211792,1,0.016708023846149445,faq,4
1.0,empirical,0.0,1,0.0,heuristic_strength,4
0.36666667461395264,empirical,2.5984208583831787,1,0.013751634396612644,heuristic_degree,4
1.0,empirical,0.0,1,0.0,heuristic_centrality,4
0.011111111380159855,empirical,2.7954952716827393,1,0.015705421566963196,mlp_sinkhorn,4
0.7111111283302307,empirical,1.7185293436050415,1,0.006888567470014095,gin,4
0.8999999761581421,empirical,0.9925562739372253,1,0.0026390827260911465,gat,4
0.04444444552063942,empirical,2.891035795211792,1,0.016708023846149445,faq,5
1.0,empirical,0.0,1,0.0,heuristic_strength,5
0.30000001192092896,empirical,2.6588175296783447,1,0.013925978913903236,heuristic_degree,5
1.0,empirical,0.0,1,0.0,heuristic_centrality,5
0.011111111380159855,empirical,2.777031660079956,1,0.015609486028552055,mlp_sinkhorn,5
0.644444465637207,empirical,1.9121429920196533,1,0.008188610896468163,gin,5
0.8888888955116272,empirical,1.0542670488357544,1,0.0027481233701109886,gat,5
0.04444444552063942,empirical,2.891035795211792,1,0.016708021983504295,faq,6
1.0,empirical,0.0,1,0.0,heuristic_strength,6
0.3222222328186035,empirical,2.712123155593872,1,0.014559372328221798,heuristic_degree,6
1.0,empirical,0.0,1,0.0,heuristic_centrality,6
0.02222222276031971,empirical,2.8006200790405273,1,0.01574310101568699,mlp_sinkhorn,6
