alignment_improvement,alignment_p_value,frobenius,graph_id,hub_overlap,hub_overlap_null_mean,hub_overlap_p_value,l1,model,random_l1_mean
-0.014964123991575928,0.9790209790209791,2.390218734741211,70,0.1,0.1082,0.6973026973026973,0.021599065512418747,mlp,0.0212806196808815
-0.009854442448709614,0.9230769230769231,2.395599365234375,71,0.1,0.1144,0.7112887112887113,0.02152683213353157,mlp,0.02131676727719605
-0.011892751039907374,0.9470529470529471,2.3833656311035156,72,0.0,0.11470000000000001,1.0,0.02140211872756481,mlp,0.021150580143556
-0.009096645281460267,0.9100899100899101,2.3962090015411377,73,0.1,0.11410000000000001,0.7072927072927073,0.021323077380657196,mlp,0.021130857465788723
-0.007078252954531806,0.8201798201798202,2.379951238632202,74,0.1,0.10760000000000002,0.7162837162837162,0.02141607739031315,mlp,0.021265554416924716
-0.011422666027821134,0.949050949050949,2.3782217502593994,75,0.0,0.1119,1.0,0.02149304188787937,mlp,0.02125030673108995
-0.009918134625426627,0.9210789210789211,2.3945107460021973,76,0.2,0.1092,0.3006993006993007,0.021586578339338303,mlp,0.02137458235397935
-0.0017459897690481094,0.6023976023976024,2.364936590194702,77,0.2,0.11300000000000002,0.32367632367632365,0.021209005266427994,mlp,0.021172039102762937
-0.010640710381948717,0.932067932067932,2.3995752334594727,78,0.1,0.1086,0.7182817182817183,0.02163483016192913,mlp,0.02140704400651157
-0.0154675767879235,0.99000999000999,2.399406909942627,79,0.0,0.1101,1.0,0.02153458259999752,mlp,0.021206568375229835
-0.009371724546042973,0.8971028971028971,2.3798751831054688,80,0.2,0.10640000000000001,0.2977022977022977,0.021330514922738075,mlp,0.021132467260584237
-0.005479401919271455,0.7752247752247752,2.397430181503296,81,0.0,0.11040000000000001,1.0,0.021469753235578537,mlp,0.021352752920240164
-7.357149878371282e-05,0.5164835164835165,2.3870222568511963,82,0.1,0.1139,0.7202797202797203,0.02134828455746174,mlp,0.021346714047715067
-0.0101959150356489,0.9270729270729271,2.376193046569824,83,0.1,0.10540000000000001,0.6853146853146853,0.021504506468772888,mlp,0.021287461321800948
-0.009253601352790408,0.8981018981018981,2.3917524814605713,84,0.0,0.10570000000000002,1.0,0.02142433449625969,mlp,0.021227899972349404
-0.007057343896632846,0.8431568431568431,2.3874828815460205,85,0.1,0.1134,0.7202797202797203,0.021489489823579788,mlp,0.021338893910869957
-0.021706655935956585,0.999000999000999,2.4026355743408203,86,0.1,0.11200000000000002,0.7192807192807192,0.021486744284629822,mlp,0.02103024792857468
-0.007610207449770239,0.8501498501498501,2.3745346069335938,87,0.2,0.10620000000000002,0.2897102897102897,0.021571924909949303,mlp,0.021408997993916275
-0.013341640954046672,0.974025974025974,2.393803596496582,88,0.1,0.114,0.7212787212787213,0.02150900661945343,mlp,0.021225819358602165
0.00037596733506614963,0.4925074925074925,2.3576812744140625,89,0.1,0.11020000000000002,0.7112887112887113,0.02134774997830391,mlp,0.021355779053643345
-0.0036743480327426966,0.6993006993006993,2.3805174827575684,90,0.0,0.114,1.0,0.021279731765389442,mlp,0.021201828867197035
-0.012485066836191315,0.961038961038961,2.3923704624176025,91,0.0,0.11510000000000001,1.0,0.02160342037677765,mlp,0.021337026178836822
-0.011724380845101799,0.942057942057942,2.3977465629577637,92,0.0,0.10980000000000001,1.0,0.021620405837893486,mlp,0.021369857490062715
-0.008007867517065599,0.8701298701298701,2.390638828277588,93,0.0,0.1072,1.0,0.021496716886758804,mlp,0.021325941571965813
-0.00672315630395251,0.8271728271728271,2.3858022689819336,94,0.0,0.1124,1.0,0.021394433453679085,mlp,0.021251555921509863
-0.0007706367389722553,0.5324675324675324,2.3683645725250244,95,0.2,0.11280000000000001,0.3166833166833167,0.021319089457392693,mlp,0.021302672835066913
-0.00962691066998231,0.9090909090909091,2.403262138366699,96,0.1,0.11060000000000002,0.7052947052947053,0.021484602242708206,mlp,0.021279744047671557
-0.008540166666854584,0.9020979020979021,2.38076114654541,97,0.2,0.1073,0.2957042957042957,0.021450888365507126,mlp,0.021269245464354755
-0.008399939419038185,0.8681318681318682,2.3860390186309814,98,0.1,0.11000000000000001,0.7162837162837162,0.021358905360102654,mlp,0.021180986357852816
-0.006705570389281809,0.8301698301698301,2.377171039581299,99,0.0,0.10670000000000002,1.0,0.02132980152964592,mlp,0.02118772574327886
-0.012769008172328037,0.9600399600399601,2.3928542137145996,100,0.0,0.11309999999999999,1.0,0.021579314023256302,mlp,0.02130724168010056
-0.01118981060144582,0.9470529470529471,2.401590585708618,101,0.1,0.10700000000000001,0.6833166833166833,0.021601764485239983,mlp,0.021362719697877765
-0.008319031838179313,0.8651348651348651,2.3892910480499268,102,0.1,0.11209999999999999,0.7172827172827173,0.021451832726597786,mlp,0.02127484660036862
-0.014948973429578124,0.9820179820179821,2.3892929553985596,103,0.1,0.10880000000000001,0.6903096903096904,0.021534651517868042,mlp,0.021217472091317177
-0.014703095497627158,0.991008991008991,2.400420904159546,104,0.1,0.11760000000000001,0.7492507492507493,0.021884435787796974,mlp,0.021567329285666348
-0.009735266495620074,0.9430569430569431,2.395385503768921,105,0.1,0.105,0.6883116883116883,0.02179858274757862,mlp,0.021588413786143065
-0.004876077812771404,0.7492507492507493,2.3875739574432373,106,0.0,0.1115,1.0,0.02164415270090103,mlp,0.021539126245304942
-0.01071361853885589,0.9400599400599401,2.409318685531616,107,0.1,0.11600000000000002,0.7342657342657343,0.021966002881526947,mlp,0.021733162073418497
-0.010002174941376347,0.926073926073926,2.3874194622039795,108,0.0,0.11530000000000001,1.0,0.0216996893286705,mlp,0.021484794653952123
-0.012974037275915862,0.9660339660339661,2.4037768840789795,109,0.3,0.11000000000000001,0.0899100899100899,0.021731475368142128,mlp,0.021453141510486603
-0.008194448580368224,0.8801198801198801,2.3836095333099365,110,0.1,0.11420000000000002,0.7202797202797203,0.021647080779075623,mlp,0.02147113665379584
-0.012427812422807988,0.955044955044955,2.4085469245910645,111,0.1,0.113,0.7232767232767233,0.022012652829289436,mlp,0.021742441840469837
-0.00603024897422964,0.8041958041958042,2.387477159500122,112,0.1,0.11309999999999999,0.7252747252747253,0.021791551262140274,mlp,0.021660930458456278
-0.011649998783391338,0.9470529470529471,2.3982460498809814,113,0.0,0.1149,1.0,0.021907491609454155,mlp,0.021655208457261325
-0.009835465333358055,0.932067932067932,2.3914806842803955,114,0.1,0.1135,0.7232767232767233,0.021835830062627792,mlp,0.021623156258836387
-0.009333539503128546,0.9120879120879121,2.393742084503174,115,0.1,0.1091,0.7132867132867133,0.021777553483843803,mlp,0.021576171435415743
-0.004438179762451098,0.7492507492507493,2.389155149459839,116,0.0,0.10650000000000001,1.0,0.021612266078591347,mlp,0.021516770781949163
-0.010490671910725209,0.9330669330669331,2.385849714279175,117,0.1,0.112,0.7182817182817183,0.021760184317827225,mlp,0.0215342753008008
-0.010844885071801353,0.9400599400599401,2.39534330368042,118,0.2,0.1073,0.2977022977022977,0.02186306193470955,mlp,0.02162850330211222
-0.002899201772192631,0.6663336663336663,2.3792917728424072,119,0.0,0.11350000000000002,1.0,0.021688098087906837,mlp,0.021625401685014367
-0.007302684807523146,0.8411588411588412,2.3904528617858887,120,0.1,0.1119,0.7132867132867133,0.021675800904631615,mlp,0.02151865693554282
-0.009030731851583432,0.9010989010989011,2.3861522674560547,121,0.0,0.11130000000000001,1.0,0.02162741683423519,mlp,0.021433853451162575
-0.012159609514447847,0.9660339660339661,2.3912999629974365,122,0.2,0.10510000000000001,0.2757242757242757,0.021762754768133163,mlp,0.021501307267695665
-0.008196435024497087,0.8871128871128872,2.3863611221313477,123,0.0,0.1086,1.0,0.0218485277146101,mlp,0.021670903561636805
-0.0078001207585616916,0.8741258741258742,2.393984079360962,124,0.0,0.1067,1.0,0.021936165168881416,mlp,0.021766384739428758
0.00112471125707199,0.43956043956043955,2.374685764312744,125,0.1,0.11560000000000001,0.7352647352647352,0.021689189597964287,mlp,0.021713611140847206
-0.010120192086542173,0.9300699300699301,2.404278039932251,126,0.1,0.1096,0.6963036963036963,0.02188420668244362,mlp,0.02166495319455862
-0.012790850704908907,0.971028971028971,2.391711711883545,127,0.1,0.1125,0.7202797202797203,0.02165282890200615,mlp,0.021379368590191006
-0.0108151513258158,0.939060939060939,2.393167018890381,128,0.1,0.11660000000000001,0.7352647352647352,0.021816622465848923,mlp,0.021583196924999357
-0.015440416374987753,0.988011988011988,2.404768466949463,129,0.0,0.1126,1.0,0.02186376415193081,mlp,0.02153131173364818
-0.004965389891920412,0.7612387612387612,2.3806960582733154,130,0.0,0.11410000000000002,1.0,0.021705344319343567,mlp,0.02159810132533312
-0.01733430326474583,0.995004995004995,2.4011359214782715,131,0.0,0.1106,1.0,0.02179018408060074,mlp,0.021418902331963183
-0.010618018420833921,0.942057942057942,2.395723342895508,132,0.1,0.11160000000000002,0.7172827172827173,0.021734463050961494,mlp,0.021506110770627855
-0.011239241994151621,0.952047952047952,2.3971445560455322,133,0.0,0.10500000000000001,1.0,0.021556850522756577,mlp,0.021317260671406983
-0.011319339133944763,0.952047952047952,2.407501220703125,134,0.0,0.11310000000000002,1.0,0.021889658644795418,mlp,0.021644655449315906
-0.004819324679789145,0.7512487512487512,2.399986505508423,135,0.0,0.1081,1.0,0.021814757958054543,mlp,0.02171012979373336
-0.014422745549887947,0.978021978021978,2.3970565795898438,136,0.1,0.106,0.6713286713286714,0.021896034479141235,mlp,0.021584723504260182
-0.012424540572542726,0.957042957042957,2.402836799621582,137,0.0,0.1078,1.0,0.021812571212649345,mlp,0.021544885903596878
-0.011436391274550182,0.9460539460539461,2.4065587520599365,138,0.1,0.11,0.7032967032967034,0.021953528746962547,mlp,0.021705298461019994
-0.003893510560326025,0.7242757242757243,2.3885529041290283,139,0.1,0.1095,0.6893106893106893,0.021651096642017365,mlp,0.02156712481379509
-0.008717703189565343,0.8771228771228772,2.3939225673675537,140,0.0,0.11560000000000001,1.0,0.02174103446304798,mlp,0.021553140580654145
-0.006821092529597831,0.8541458541458542,2.384355068206787,141,0.1,0.1114,0.7012987012987013,0.02174721099436283,mlp,0.02159987623989582
-0.01235831416535469,0.964035964035964,2.3963353633880615,142,0.0,0.10880000000000001,1.0,0.021769830957055092,mlp,0.021504076819866897
-0.0074567737398625504,0.8661338661338661,2.3889245986938477,143,0.0,0.10980000000000001,1.0,0.021577123552560806,mlp,0.021417418707162142
-0.009704292539355964,0.9370629370629371,2.3879308700561523,144,0.0,0.1095,1.0,0.02196311019361019,mlp,0.021752022206783295
-0.010002643630349382,0.9300699300699301,2.3897793292999268,145,0.1,0.10859999999999999,0.7082917082917083,0.021585026755928993,mlp,0.021371257681399584
-0.01581147787065365,0.991008991008991,2.404571294784546,146,0.1,0.10940000000000001,0.6993006993006993,0.021915288642048836,mlp,0.021574169144034386
-0.011836659738336615,0.955044955044955,2.3981103897094727,147,0.0,0.11040000000000001,1.0,0.021758072078227997,mlp,0.021503541968762873
-0.012798451338505434,0.971028971028971,2.4054133892059326,148,0.0,0.11070000000000002,1.0,0.021925434470176697,mlp,0.021648368874564766
-0.006556792157127753,0.8131868131868132,2.3938398361206055,149,0.0,0.1101,1.0,0.02180624194443226,mlp,0.021664194324985148
-0.00920346857454545,0.9070929070929071,2.3887877464294434,150,0.1,0.11270000000000002,0.7252747252747253,0.021797338500618935,mlp,0.021598556861281395
-0.009099528061835949,0.9000999000999002,2.3853790760040283,151,0.2,0.10740000000000001,0.2967032967032967,0.02174106240272522,mlp,0.021545012952759863
-0.008273776313597186,0.8741258741258742,2.3938162326812744,152,0.1,0.10760000000000002,0.7052947052947053,0.0216885507106781,mlp,0.021510577008128168
-0.014462907825820385,0.973026973026973,2.4052505493164062,153,0.0,0.11050000000000001,1.0,0.021894454956054688,mlp,0.021582311967387795
-0.006849777947068961,0.8341658341658341,2.3906521797180176,154,0.0,0.11280000000000001,1.0,0.021787799894809723,mlp,0.02163957362063229
-0.014769664147383343,0.985014985014985,2.409489631652832,155,0.0,0.11280000000000001,1.0,0.021927352994680405,mlp,0.02160820703394711
-0.012860547551787244,0.9630369630369631,2.3923113346099854,156,0.2,0.10940000000000001,0.3046953046953047,0.021690187975764275,mlp,0.021414782151579857
-0.005781711418784484,0.7892107892107892,2.3846583366394043,157,0.0,0.11370000000000002,1.0,0.02158476784825325,mlp,0.02146068834140897
-0.009481894614949854,0.9050949050949051,2.3989012241363525,158,0.2,0.11330000000000001,0.3196803196803197,0.021912481635808945,mlp,0.02170666136033833
-0.008014184865332386,0.8961038961038961,2.4023218154907227,159,0.0,0.11460000000000002,1.0,0.021790526807308197,mlp,0.021617281913757325
0.00012748838957447767,0.5014985014985015,2.3774185180664062,160,0.0,0.11100000000000002,1.0,0.021575072780251503,mlp,0.021577823702245952
-0.0051528442853772775,0.7582417582417582,2.3853538036346436,161,0.0,0.10970000000000002,1.0,0.02163914404809475,mlp,0.021528212521225214
-0.01172023831076854,0.955044955044955,2.4061381816864014,162,0.0,0.11660000000000001,1.0,0.02183583565056324,mlp,0.021582879163324832
-0.01253294384874736,0.9590409590409591,2.4078385829925537,163,0.1,0.11090000000000003,0.7032967032967034,0.021852444857358932,mlp,0.021581959372386335
-0.003342639214032637,0.6733266733266733,2.3893826007843018,164,0.2,0.11430000000000001,0.32367632367632365,0.021563053131103516,mlp,0.021491215750575065
-0.004739542255127234,0.7502497502497503,2.391716718673706,165,0.0,0.115,1.0,0.02162562869489193,mlp,0.02152361660450697
-0.010077699752926347,0.9240759240759241,2.4016196727752686,166,0.1,0.10640000000000001,0.6893106893106893,0.021795403212308884,mlp,0.02157794713973999
-0.013854851002167531,0.978021978021978,2.411865711212158,167,0.0,0.1095,1.0,0.021909693256020546,mlp,0.021610285963863135
-0.0033353914725499814,0.6763236763236763,2.377101182937622,168,0.2,0.1114,0.3116883116883117,0.021653298288583755,mlp,0.021581316150724887
-0.006008950320243643,0.8091908091908092,2.388624429702759,169,0.0,0.11080000000000001,1.0,0.021679118275642395,mlp,0.02154962763376534
-0.00699550002023202,0.8371628371628371,2.3789024353027344,170,0.0,0.1105,1.0,0.021663034334778786,mlp,0.02151254333741963
-0.012539442369977947,0.955044955044955,2.4052529335021973,171,0.1,0.1078,0.6793206793206793,0.021754834800958633,mlp,0.02148541961982846
-0.010484891491454205,0.9430569430569431,2.3912415504455566,172,0.0,0.11400000000000002,1.0,0.02157207578420639,mlp,0.021348241785541178
-0.007461608951771021,0.8621378621378621,2.380324602127075,173,0.0,0.10610000000000003,1.0,0.021706048399209976,mlp,0.02154528590105474
-0.012406828049466344,0.9560439560439561,2.391662836074829,174,0.2,0.107,0.3066933066933067,0.021811356768012047,mlp,0.021544063279405237
-0.006368224337172106,0.8121878121878122,2.387409210205078,175,0.0,0.11170000000000002,1.0,0.021678857505321503,mlp,0.02154167528450489
-0.003903452956656718,0.7072927072927073,2.38757061958313,176,0.1,0.10560000000000001,0.6903096903096904,0.021465657278895378,mlp,0.0213821928948164
-0.013956753656711961,0.973026973026973,2.4130711555480957,177,0.1,0.10600000000000001,0.6883116883116883,0.02210645005106926,mlp,0.021802162637934087
-0.013079533215110527,0.9660339660339661,2.397876024246216,178,0.2,0.11280000000000001,0.3196803196803197,0.021731296554207802,mlp,0.021450731005519627
-0.009513209703235737,0.9180819180819181,2.4005119800567627,179,0.0,0.10960000000000002,1.0,0.02189272828400135,mlp,0.021686420815065503
-0.004436143749195446,0.7272727272727273,2.3939132690429688,180,0.1,0.11,0.7132867132867133,0.021827302873134613,mlp,0.021730901470407845
-0.0038988488012428983,0.7132867132867133,2.3848514556884766,181,0.1,0.1116,0.7062937062937062,0.02171318046748638,mlp,0.02162885284051299
-0.010927920095138885,0.9470529470529471,2.3881688117980957,182,0.1,0.10809999999999999,0.6993006993006993,0.021699655801057816,mlp,0.0214650870449841
-0.007881955093388404,0.8641358641358642,2.391113519668579,183,0.0,0.10990000000000001,1.0,0.021643787622451782,mlp,0.021474526369944215
-0.005590346339529318,0.7912087912087912,2.3831605911254883,184,0.0,0.11580000000000001,1.0,0.021478788927197456,mlp,0.021359382580965758
-0.015447888110727174,0.989010989010989,2.401624917984009,185,0.0,0.11020000000000002,1.0,0.022039012983441353,mlp,0.02170373609662056
-0.011165555981752655,0.958041958041958,2.4030916690826416,186,0.1,0.11120000000000001,0.7112887112887113,0.02179335243999958,mlp,0.021552704511210323
-0.015467108650221769,0.986013986013986,2.4097604751586914,187,0.1,0.1155,0.7412587412587412,0.021940607577562332,mlp,0.021606418751180172
-0.01658983531068025,0.995004995004995,2.3908462524414062,188,0.1,0.1144,0.7302697302697303,0.02176295407116413,mlp,0.02140780215896666
-0.008782890115525218,0.903096903096903,2.384089708328247,189,0.1,0.11540000000000002,0.7382617382617382,0.021701306104660034,mlp,0.021512365363538264
-0.002138405278508654,0.6183816183816184,2.3805813789367676,190,0.2,0.1086,0.2917082917082917,0.02170475199818611,mlp,0.021658437481150032
-0.010313407612533458,0.9310689310689311,2.3944449424743652,191,0.1,0.1169,0.7232767232767233,0.02170463092625141,mlp,0.02148306729644537
-0.011341280774145264,0.9470529470529471,2.3949975967407227,192,0.0,0.11080000000000001,1.0,0.02178012579679489,mlp,0.021535881320014594
-0.009068853184301146,0.8951048951048951,2.3952689170837402,193,0.0,0.1123,1.0,0.02171645686030388,mlp,0.021521283499896526
-0.010909649370824595,0.9410589410589411,2.40087628364563,194,0.0,0.1126,1.0,0.021723052486777306,mlp,0.021488619185984135
-0.009567621909807943,0.919080919080919,2.390195369720459,195,0.1,0.105,0.6803196803196803,0.021874841302633286,mlp,0.021667534524574875
-0.01862905673967147,0.997002997002997,2.409411907196045,196,0.1,0.11090000000000001,0.7262737262737263,0.021827291697263718,mlp,0.021428106289356947
-0.006523028666269852,0.8261738261738262,2.395329475402832,197,0.1,0.1087,0.6923076923076923,0.02162104845046997,mlp,0.021480927743017672
-0.010766557476414003,0.9330669330669331,2.3932042121887207,198,0.1,0.10690000000000001,0.6923076923076923,0.021763432770967484,mlp,0.021531611438840626
-0.012233978278538752,0.955044955044955,2.392617702484131,199,0.0,0.11280000000000001,1.0,0.02167864330112934,mlp,0.021416632682085036
-0.01189135040782012,0.951048951048951,2.3955893516540527,200,0.1,0.11130000000000001,0.7102897102897103,0.02158973552286625,mlp,0.021336021415889264
-0.014246205349133284,0.974025974025974,2.406771183013916,201,0.1,0.1124,0.7252747252747253,0.021743660792708397,mlp,0.021438247121870518
-0.0044121139838041645,0.7232767232767233,2.3804068565368652,202,0.1,0.10740000000000001,0.6913086913086913,0.021651091054081917,mlp,0.021555983597412707
-0.013032090742920128,0.97002997002997,2.4044928550720215,203,0.0,0.1096,1.0,0.021924996748566628,mlp,0.021642943939194085
-0.008498925828050794,0.8741258741258742,2.4047508239746094,204,0.0,0.10590000000000001,1.0,0.02190241403877735,mlp,0.021717835763469338
-0.01271577458158527,0.974025974025974,2.393707752227783,205,0.0,0.1126,1.0,0.021949615329504013,mlp,0.021674013460054993
-0.012655915776063136,0.973026973026973,2.399853229522705,206,0.1,0.10940000000000001,0.6993006993006993,0.021795639768242836,mlp,0.02152324341237545
-0.012449429269962337,0.968031968031968,2.4023542404174805,207,0.1,0.11370000000000001,0.7382617382617382,0.021833952516317368,mlp,0.02156547466479242
-0.011239276420281993,0.9530469530469531,2.4006738662719727,208,0.0,0.1102,1.0,0.021846679970622063,mlp,0.021603868125006555
-0.01217064006401665,0.957042957042957,2.4048523902893066,209,0.0,0.11230000000000001,1.0,0.0219911877065897,mlp,0.021726759141311048
-0.005127448372471345,0.7782217782217782,2.3835766315460205,210,0.2,0.11180000000000001,0.3196803196803197,0.021701930090785027,mlp,0.021591222213581205
-0.00867847520444325,0.8961038961038961,2.3969664573669434,211,0.2,0.11260000000000002,0.3106893106893107,0.02164660021662712,mlp,0.021460357040166855
-0.012160386355776948,0.961038961038961,2.3944075107574463,212,0.1,0.10690000000000001,0.6923076923076923,0.021749109029769897,mlp,0.021487808970734476
-0.01194474664563709,0.958041958041958,2.3976998329162598,213,0.0,0.1154,1.0,0.021773580461740494,mlp,0.02151657047867775
-0.005234941998149149,0.7802197802197802,2.3888766765594482,214,0.1,0.11180000000000001,0.7192807192807192,0.021769152954220772,mlp,0.021655786169692874
-0.011859978358444621,0.954045954045954,2.4063727855682373,215,0.0,0.1058,1.0,0.021907763555645943,mlp,0.021650983361527324
-0.014253404629328904,0.98001998001998,2.400141477584839,216,0.0,0.11080000000000001,1.0,0.021867023780941963,mlp,0.021559724306687712
-0.014311543516224075,0.983016983016983,2.3964788913726807,217,0.0,0.1111,1.0,0.021829038858413696,mlp,0.021521039564162493
-0.011374538448333133,0.9430569430569431,2.3905153274536133,218,0.1,0.1149,0.7142857142857143,0.021785343065857887,mlp,0.021540331734344362
